unique_id,osmid,name,geometry,longitude,latitude,usage_count,POI_type,amenity
node/7704871144,7704871144,,POINT (6.9091713 50.9480116),6.9091713,50.9480116,4856,POI_art_culture_entertainment,public_bookcase
node/7812771513,7812771513,Lido Spielhalle,POINT (7.0694472 50.9784149),7.0694472,50.9784149,0,POI_art_culture_entertainment,gambling
node/7861149238,7861149238,Filmproduktion Peter Schüttemeyer,POINT (6.9324068 50.9400437),6.9324068,50.9400437,7911,POI_art_culture_entertainment,studio
node/8097066616,8097066616,Bürgerzentrum Nippes - Turmstraße,POINT (6.9504978 50.9645284),6.9504978,50.9645284,6059,POI_art_culture_entertainment,community_centre
node/8097951111,8097951111,,POINT (6.9532586 50.9660363),6.9532586,50.9660363,5383,POI_art_culture_entertainment,gambling
node/75874741,75874741,Lauder-Morijah-Grundschule,POINT (6.9263461 50.9566993),6.9263461,50.9566993,3002,POI_education,school
node/160695366,160695366,Erzbischöfliche Diözesan- und Dombibliothek,POINT (6.951991 50.9447547),6.951991,50.9447547,6296,POI_education,library
node/215423659,215423659,Montessori-Grundschule Ossendorf,POINT (6.909241 50.9650548),6.909241,50.9650548,1703,POI_education,school
node/221175135,221175135,Bildungszentrum Butzweiler Hof,POINT (6.8937438 50.9783432),6.8937438,50.9783432,419,POI_education,school
node/223292416,223292416,,POINT (6.927081 50.9710571),6.927081,50.9710571,1292,POI_education,kindergarten
node/245981671,245981671,Förderschule Sprache,POINT (6.9220892 50.9581955),6.9220892,50.9581955,3709,POI_education,school
node/246812983,246812983,Gemeinschaftsgrundschule Gartenstadt,POINT (6.924181 50.9956587),6.924181,50.9956587,249,POI_education,school
node/248146262,248146262,Katholische Hauptschule Großer Griechenmarkt,POINT (6.9507884 50.93219),6.9507884,50.93219,6172,POI_education,school
node/249229656,249229656,Stadtteilbibliothek Bocklemünd/Mengenich,POINT (6.8668076 50.980175),6.8668076,50.980175,2,POI_education,library
node/255279145,255279145,Bibliothek des RWWA,POINT (6.9503655 50.9425169),6.9503655,50.9425169,8886,POI_education,library
node/256190719,256190719,"Hochschule für Musik, Tanzabteilung",POINT (6.9511183 50.9641635),6.9511183,50.9641635,6415,POI_education,school
node/256220994,256220994,Stadtteilbibliothek Nippes,POINT (6.9515696 50.9727177),6.9515696,50.9727177,2765,POI_education,library
node/256276819,256276819,Volkshochschule,POINT (6.9531184 50.9728169),6.9531184,50.9728169,2638,POI_education,school
node/256305998,256305998,Mädchengymnasium Ursulinen,POINT (6.960766 50.9465135),6.960766,50.9465135,11299,POI_education,school
node/264788724,264788724,Hochschule Fresenius (Campus Köln),POINT (6.9465501 50.9488209),6.9465501,50.9488209,7544,POI_education,college
node/275032373,275032373,Purzelbaum,POINT (6.8709723 50.937224),6.8709723,50.937224,1116,POI_education,kindergarten
node/287156152,287156152,Kleine Stippeföttche,POINT (6.9507612 50.9743057),6.9507612,50.9743057,2497,POI_education,kindergarten
node/292181843,292181843,,POINT (7.0434738 50.9748061),7.0434738,50.9748061,1,POI_education,kindergarten
node/292849335,292849335,Universität zu Köln Ökologisches Rheinlabor,POINT (6.9785687 50.907029),6.9785687,50.907029,1059,POI_education,university
node/307181210,307181210,praxisHochschule Köln,POINT (6.9556712 50.9565549),6.9556712,50.9565549,4197,POI_education,college
node/313130432,313130432,Fortbildungszentrum Köhlstraße 8,POINT (6.8975287 50.9758161),6.8975287,50.9758161,347,POI_education,school
node/314556466,314556466,Kath. Bücherei,POINT (6.9272403 50.9547174),6.9272403,50.9547174,3889,POI_education,library
node/317335294,317335294,Tanzschule van Hasselt,POINT (6.9179972 50.9320482),6.9179972,50.9320482,5589,POI_education,school
node/336690419,336690419,Hasselhuhn,POINT (6.9187099 50.9503504),6.9187099,50.9503504,8691,POI_education,driving_school
node/337657168,337657168,Fahrschule Faix,POINT (7.0103935 50.9715345),7.0103935,50.9715345,2058,POI_education,driving_school
node/343578650,343578650,Kolping Bildungswerk,POINT (6.9966386 50.9599309),6.9966386,50.9599309,2384,POI_education,school
node/347591104,347591104,Kindertagesstätte,POINT (7.0511999 50.9753328),7.0511999,50.9753328,0,POI_education,kindergarten
node/350488189,350488189,Kindertagesstätte,POINT (7.0213363 50.9822323),7.0213363,50.9822323,0,POI_education,kindergarten
node/358825310,358825310,Ida Bieler Music Academy,POINT (6.914417 50.9201099),6.914417,50.9201099,3142,POI_education,music_school
node/364362226,364362226,"Katholische Öffentliche Bücherei St. Josef, St. Mechtern",POINT (6.9209143 50.9452664),6.9209143,50.9452664,7788,POI_education,library
node/366662573,366662573,Kindertagesstätte,POINT (6.9603042 50.976422),6.9603042,50.976422,1727,POI_education,kindergarten
node/373455107,373455107,Heinzelmännchen-Schule,POINT (7.0244867 50.9308163),7.0244867,50.9308163,606,POI_education,school
node/373509964,373509964,Stadtbücherei,POINT (6.8996166 51.0225879),6.8996166,51.0225879,2,POI_education,library
node/375779854,375779854,St. Theodor,POINT (7.0247646 50.9347089),7.0247646,50.9347089,770,POI_education,kindergarten
node/375779857,375779857,KiTa - Stadt Köln,POINT (7.0254494 50.9350827),7.0254494,50.9350827,640,POI_education,kindergarten
node/377819697,377819697,,POINT (6.9051671 51.0212442),6.9051671,51.0212442,0,POI_education,kindergarten
node/411740604,411740604,Kita,POINT (6.931518 50.9550305),6.931518,50.9550305,3636,POI_education,kindergarten
node/428481988,428481988,Pott,POINT (6.9175457 50.9556349),6.9175457,50.9556349,5037,POI_education,driving_school
node/431845055,431845055,Kita St. Joseph,POINT (6.9206429 50.9489344),6.9206429,50.9489344,8191,POI_education,kindergarten
node/464869711,464869711,Stadtteilbibliothek Sülz,POINT (6.9259358 50.9163803),6.9259358,50.9163803,7135,POI_education,library
node/486063878,486063878,Feministisches Archiv und Dokumentationszentrum,POINT (6.9670182 50.9237478),6.9670182,50.9237478,2912,POI_education,library
node/495398036,495398036,Historisches Archiv des Erzbistums Köln,POINT (6.949637 50.9430259),6.949637,50.9430259,6965,POI_education,library
node/507101326,507101326,Katholische Marienschule,POINT (6.9249632 50.9958035),6.9249632,50.9958035,228,POI_education,school
node/522046785,522046785,Kindertagesstätte des SKM,POINT (7.0254412 50.9758197),7.0254412,50.9758197,0,POI_education,kindergarten
node/568485587,568485587,Katholische Öffentliche Bücherei,POINT (7.0106112 50.984527),7.0106112,50.984527,0,POI_education,library
node/579530540,579530540,Germania Judaica,POINT (6.94907 50.9340195),6.94907,50.9340195,11554,POI_education,library
node/579538541,579538541,Kunst- und Museumsbibliothek (Lesesaal),POINT (6.959544 50.940666),6.959544,50.940666,11488,POI_education,library
node/583036401,583036401,Katholische Kindertagesstätte Herz Jesu,POINT (6.9988143 50.9591138),6.9988143,50.9591138,2021,POI_education,kindergarten
node/591538577,591538577,Bibliothek/Mediathek der Kunsthochschule für Medien Köln,POINT (6.9606935 50.9341314),6.9606935,50.9341314,13388,POI_education,library
node/608425505,608425505,Fahrschule Fit For Drive,POINT (6.9199343 50.9459491),6.9199343,50.9459491,7763,POI_education,driving_school
node/623303138,623303138,Vincerola International Montessori Day Nursery and Preschool Köln,POINT (7.0063779 50.9739605),7.0063779,50.9739605,2036,POI_education,school
node/637570857,637570857,Fahrschule Walter Manz,POINT (7.0243479 50.940402),7.0243479,50.940402,973,POI_education,driving_school
node/641217038,641217038,Heidbrink Segeln + Motor,POINT (6.9563112 50.9265854),6.9563112,50.9265854,7351,POI_education,school
node/651505648,651505648,Kindertagesstätte St. Aposteln,POINT (6.9446874 50.9363346),6.9446874,50.9363346,15361,POI_education,kindergarten
node/653926415,653926415,Bénédict School,POINT (6.9449424 50.942157),6.9449424,50.942157,10775,POI_education,school
node/654553683,654553683,städtischer Kindergarten Köln,POINT (6.9820099 50.9607198),6.9820099,50.9607198,883,POI_education,kindergarten
node/659351177,659351177,Kita Ehrenfeld,POINT (6.9128252 50.952151),6.9128252,50.952151,7362,POI_education,kindergarten
node/659459651,659459651,Schmitz,POINT (6.913807 50.9519267),6.913807,50.9519267,7620,POI_education,driving_school
node/665848624,665848624,Pähler,POINT (6.9600394 50.9306425),6.9600394,50.9306425,7022,POI_education,driving_school
node/729766000,729766000,,POINT (7.0904769 50.9176032),7.0904769,50.9176032,0,POI_education,kindergarten
node/761143184,761143184,Kindertagesstätte Groß St. Martin,POINT (6.9617943 50.9387907),6.9617943,50.9387907,7521,POI_education,kindergarten
node/773527776,773527776,Kindergarten und Hort St. Engelbert,POINT (6.9747207 50.9661432),6.9747207,50.9661432,2536,POI_education,kindergarten
node/773527780,773527780,Katholische öffentliche Bücherei,POINT (6.975082 50.9659892),6.975082,50.9659892,2622,POI_education,library
node/823702958,823702958,Städt. Kindergarten,POINT (6.9230508 50.9463736),6.9230508,50.9463736,8773,POI_education,kindergarten
node/960317027,960317027,Villa Kunterbunt,POINT (7.0082987 50.9734602),7.0082987,50.9734602,2030,POI_education,kindergarten
node/960317085,960317085,Sonnenstrahlen,POINT (7.0089202 50.974227),7.0089202,50.974227,1685,POI_education,kindergarten
node/983407751,983407751,Franz-Herschtritt-Kindertagesstätte,POINT (6.9262254 50.9565069),6.9262254,50.9565069,3061,POI_education,kindergarten
node/994408029,994408029,,POINT (6.905814 50.919737),6.905814,50.919737,2319,POI_education,college
node/1023190088,1023190088,Katholisches Familienzentrum Kindertagesstätte St. Marien & St. Joseph,POINT (7.0094048 50.9426761),7.0094048,50.9426761,2156,POI_education,kindergarten
node/1024908075,1024908075,"Ev. Kindertagesstätte ""Paul Gerhardt""",POINT (7.0107669 50.9399336),7.0107669,50.9399336,2366,POI_education,kindergarten
node/1024995677,1024995677,Medizinisches Bildungszetrum Kalk,POINT (7.0096049 50.9404872),7.0096049,50.9404872,2675,POI_education,college
node/1070595788,1070595788,Kindergarten an St. Bernhard,POINT (6.9160837 50.9924227),6.9160837,50.9924227,163,POI_education,kindergarten
node/1089025162,1089025162,Kindergarten,POINT (7.0093439 50.94672),7.0093439,50.94672,1324,POI_education,kindergarten
node/1089121143,1089121143,Fahrschule Karg Consulting,POINT (7.0077349 50.9446849),7.0077349,50.9446849,2350,POI_education,driving_school
node/1089121148,1089121148,MedienCampus Nikolaus Gross Haus,POINT (7.0100934 50.943882),7.0100934,50.943882,2028,POI_education,college
node/1098303957,1098303957,Kindergarten,POINT (7.0070686 50.9400916),7.0070686,50.9400916,2796,POI_education,kindergarten
node/1099217271,1099217271,Kölner Design Akademie,POINT (7.0150298 50.970714),7.0150298,50.970714,2680,POI_education,school
node/1140746478,1140746478,Institut für Afrikanistik,POINT (6.9303249 50.9266636),6.9303249,50.9266636,4963,POI_education,university
node/1140749011,1140749011,Büros Kölner Studierendenschaft,POINT (6.9310458 50.924612),6.9310458,50.924612,5222,POI_education,university
node/1140751964,1140751964,Fachbibliothek der Geographie,POINT (6.9372828 50.927101),6.9372828,50.927101,10308,POI_education,library
node/1140753115,1140753115,Biochemie (Haus 1),POINT (6.935405 50.9277101),6.935405,50.9277101,9246,POI_education,university
node/1152795617,1152795617,KÖB Liebfrauen,POINT (7.0027735 50.9638256),7.0027735,50.9638256,1809,POI_education,library
node/1157690226,1157690226,Steuer-Fachschule Dr. Endriss,POINT (6.9085343 50.9484438),6.9085343,50.9484438,4317,POI_education,school
node/1172007978,1172007978,Tanzschule Schulerecki,POINT (6.9452376 50.9375433),6.9452376,50.9375433,15239,POI_education,school
node/1198931030,1198931030,Fachbibliothek Chemie,POINT (6.933659 50.9243719),6.933659,50.9243719,4137,POI_education,library
node/1198944362,1198944362,Stadtteilbibliothek Mülheim,POINT (7.0043821 50.9610948),7.0043821,50.9610948,2264,POI_education,library
node/1233526140,1233526140,Fahrschule Mustafa und Monika,POINT (7.0224395 50.9333131),7.0224395,50.9333131,1029,POI_education,driving_school
node/1265004371,1265004371,Englisches Institut Köln,POINT (6.9457833 50.9380732),6.9457833,50.9380732,13918,POI_education,school
node/1362866839,1362866839,Berufskolleg Südstadt,POINT (6.9557339 50.9178743),6.9557339,50.9178743,4942,POI_education,school
node/1369858358,1369858358,Krabbelgruppe Wirbelwind,POINT (6.9213643 50.9488578),6.9213643,50.9488578,7917,POI_education,kindergarten
node/1382830320,1382830320,,POINT (6.9590219 50.922548),6.9590219,50.922548,10685,POI_education,library
node/1420172806,1420172806,Kindertagesstätte,POINT (6.9268134 50.950455),6.9268134,50.950455,5699,POI_education,kindergarten
node/1431926135,1431926135,Humanwiss. Abteilung der USB,POINT (6.9203123 50.9344691),6.9203123,50.9344691,4132,POI_education,library
node/1464616336,1464616336,,POINT (6.9714292 50.9023352),6.9714292,50.9023352,1084,POI_education,kindergarten
node/1478239386,1478239386,Kita Marienkäfer,POINT (6.9662013 50.8986915),6.9662013,50.8986915,2716,POI_education,kindergarten
node/1514253044,1514253044,Bibliothek des Rautenstrauch-Joest-Museums,POINT (6.9505481 50.9343416),6.9505481,50.9343416,10516,POI_education,library
node/1572582913,1572582913,Bibliothek des NS-Dokumentationszentrum,POINT (6.9502392 50.9406575),6.9502392,50.9406575,10853,POI_education,library
node/1620391299,1620391299,BTZ - Berufliches Trainingszentrum,POINT (6.9132473 50.9492028),6.9132473,50.9492028,7082,POI_education,school
node/1625955327,1625955327,Stadtteilbibliothek Porz,POINT (7.0552465 50.8849545),7.0552465,50.8849545,243,POI_education,library
node/1673244037,1673244037,Eichhörnchen e.V.,POINT (6.9363703 50.9402253),6.9363703,50.9402253,15800,POI_education,kindergarten
node/1674773590,1674773590,Katholische öffentliche Bücherei,POINT (6.9274333 50.9189445),6.9274333,50.9189445,7029,POI_education,library
node/1677047877,1677047877,Katholische Kindertagesstädte St. Nikolaus,POINT (6.9247141 50.9180933),6.9247141,50.9180933,6943,POI_education,kindergarten
node/1685794499,1685794499,TtE-Bücherei,POINT (6.9540951 50.9523874),6.9540951,50.9523874,8747,POI_education,library
node/1702851719,1702851719,freie Kita Benediktusgasse,POINT (6.972015 50.9343967),6.972015,50.9343967,3789,POI_education,kindergarten
node/1702851721,1702851721,,POINT (6.9767199 50.931645),6.9767199,50.931645,3011,POI_education,kindergarten
node/1704783335,1704783335,Clemenskids,POINT (7.0046525 50.8454981),7.0046525,50.8454981,0,POI_education,kindergarten
node/1770563600,1770563600,Die kleinen Hobbits,POINT (6.9451768 50.9347194),6.9451768,50.9347194,12159,POI_education,kindergarten
node/1794628097,1794628097,"Kölnisches Stadtmuseum, Bibliothek",POINT (6.9501135 50.9413031),6.9501135,50.9413031,10242,POI_education,library
node/1815667480,1815667480,Kindertagesstätte und Familienzentrum Clevischer Ring,POINT (7.0075802 50.9706652),7.0075802,50.9706652,2105,POI_education,kindergarten
node/1904404638,1904404638,Kath. Bücherei Christ König,POINT (6.9248539 50.9951705),6.9248539,50.9951705,241,POI_education,library
node/1937722514,1937722514,Kita Mare,POINT (6.9573845 50.9092549),6.9573845,50.9092549,3747,POI_education,kindergarten
node/2004546394,2004546394,KölnKitas,POINT (6.9797291 50.9269959),6.9797291,50.9269959,2168,POI_education,kindergarten
node/2038997438,2038997438,Montessori-Schule-Gilbachstraße,POINT (6.938718 50.9454176),6.938718,50.9454176,6583,POI_education,school
node/2038999518,2038999518,Vorschule am Stadtgarten,POINT (6.9387663 50.9452365),6.9387663,50.9452365,7051,POI_education,kindergarten
node/2083185418,2083185418,,POINT (6.9956195 50.9520581),6.9956195,50.9520581,637,POI_education,kindergarten
node/2104817207,2104817207,Stoff,POINT (6.9912159 50.9140903),6.9912159,50.9140903,346,POI_education,driving_school
node/2114070178,2114070178,Kindertagespflege Stefan Kastner,POINT (6.9274391 50.9509287),6.9274391,50.9509287,5677,POI_education,kindergarten
node/2147196905,2147196905,KiTa Domwichtel,POINT (7.0770367 50.8874666),7.0770367,50.8874666,0,POI_education,kindergarten
node/2217289561,2217289561,Deutsche Sporthochschule Köln,POINT (6.8697729 50.9351035),6.8697729,50.9351035,1435,POI_education,university
node/2228680360,2228680360,Kinderkrippe Hummelhaus,POINT (6.872444 50.9254953),6.872444,50.9254953,1745,POI_education,kindergarten
node/2281301107,2281301107,Katholische Kindertagesstätte Herz Jesu,POINT (6.9368312 50.9299228),6.9368312,50.9299228,12198,POI_education,kindergarten
node/2290889333,2290889333,Ford Pänz,POINT (6.9603674 51.0043973),6.9603674,51.0043973,0,POI_education,kindergarten
node/2317128932,2317128932,Louise-von-Marillac-Schule,POINT (6.9471043 50.9669681),6.9471043,50.9669681,3103,POI_education,school
node/2349268055,2349268055,,POINT (6.918186 50.9615827),6.918186,50.9615827,1755,POI_education,kindergarten
node/2374511307,2374511307,Montessori-Kita St.Marien,POINT (6.9530035 50.9640969),6.9530035,50.9640969,6719,POI_education,kindergarten
node/2395867327,2395867327,HdF-Pünktchen,POINT (6.9467429 50.8736154),6.9467429,50.8736154,0,POI_education,kindergarten
node/2405425238,2405425238,Institut für Linguistik,POINT (6.9305144 50.9267058),6.9305144,50.9267058,5029,POI_education,university
node/2406622184,2406622184,Städt. Tageseinrichtung,POINT (7.0003464 50.8872036),7.0003464,50.8872036,779,POI_education,kindergarten
